track_id,x,y
214,981,487
215,211,496
222,951,482
237,250,494
240,792,568
243,463,576
245,1119,473
246,246,511
250,866,485
256,833,475
257,620,503
262,682,497
165,644,346
170,212,511
184,209,498
195,1163,497
199,1103,493
201,915,491
203,859,490
207,810,467
212,889,489
214,980,487
215,211,496
222,948,482
237,250,494
240,796,570
243,467,577
245,1119,472
246,247,511
250,865,485
256,833,475
257,620,503
262,682,497
263,1004,490
165,644,342
170,212,512
184,209,497
195,1164,497
199,1102,493
201,916,491
203,859,490
207,810,466
212,889,490
214,979,486
215,211,496
222,945,482
237,250,494
240,798,571
243,470,577
245,1120,472
246,247,510
250,864,485
256,833,475
257,619,503
262,682,497
263,1004,489
165,644,337
170,211,510
184,209,497
195,1164,497
199,1102,491
201,915,490
203,860,486
207,810,465
212,890,489
214,978,486
215,211,496
222,942,482
237,250,493
240,802,571
243,470,577
245,1120,472
246,247,511
250,865,489
256,833,475
257,619,503
262,682,497
263,1004,490
165,643,333
170,211,509
184,209,497
195,1165,497
199,1102,491
201,915,491
203,862,485
207,810,465
212,891,488
214,977,486
215,211,496
222,939,481
237,251,493
240,805,572
243,471,578
245,1121,472
246,247,510
250,865,489
256,833,475
257,619,503
262,682,497
263,1004,491
165,643,329
170,210,511
184,208,497
195,1165,498
199,1101,492
201,916,491
203,862,485
207,810,464
212,892,488
214,977,487
215,211,496
222,937,481
237,250,493
240,808,572
243,475,577
245,1121,472
246,247,511
250,864,490
256,833,475
257,617,504
262,682,497
263,1004,490
170,211,511
184,209,497
195,1165,498
199,1100,491
201,916,491
203,860,484
207,810,463
212,892,488
214,977,487
215,211,496
222,934,481
237,250,493
240,812,571
243,479,576
245,1122,472
246,248,510
250,864,490
256,833,475
257,616,504
262,682,497
263,1003,490
170,210,508
184,209,497
195,1166,498
199,1100,492
201,916,491
203,860,483
207,810,462
212,892,489
214,976,487
215,211,496
222,931,480
237,250,492
240,816,570
243,482,575
245,1122,471
246,247,510
250,863,490
256,833,476
257,615,504
262,682,497
263,1003,489
170,211,510
184,210,498
195,1166,498
199,1099,490
201,916,492
203,859,482
207,810,461
212,892,488
214,976,485
215,211,496
222,928,480
237,250,492
240,822,569
243,485,576
245,1123,471
246,248,510
250,863,491
256,833,476
257,614,503
262,681,497
263,1003,488
170,211,511
184,209,498
195,1166,498
199,1099,492
201,916,491
203,859,482
207,810,460
212,893,487
214,976,485
215,212,495
222,925,480
237,250,492
240,826,569
243,488,576
245,1123,471
246,248,510
250,862,491
256,832,476
257,613,503
262,681,497
263,1002,488
170,211,511
184,210,502
195,1167,499
199,1098,491
201,917,492
203,859,481
207,810,459
212,894,489
214,975,484
215,212,495
222,922,479
237,250,491
240,830,571
243,493,576
245,1124,471
246,249,510
250,861,491
256,832,476
257,610,503
262,683,498
263,1002,489
170,211,511
184,211,507
195,1167,499
199,1098,492
201,917,491
203,859,481
207,810,459
212,893,491
214,974,485
222,919,479
237,210,497
240,834,572
243,496,577
245,1124,471
246,249,511
250,861,491
256,832,476
257,607,503
262,682,498
263,1002,488
170,211,511
184,212,509
195,1167,499
199,1098,493
201,916,492
203,859,480
207,810,458
212,894,490
214,975,485
222,916,479
237,210,497
240,838,573
243,499,577
245,1098,478
246,249,511
250,860,491
256,832,476
257,604,503
262,682,498
263,1002,488
170,211,511
184,211,511
195,1168,499
199,1098,493
201,916,491
203,859,480
207,810,457
212,895,490
214,975,485
222,913,478
237,210,497
240,841,573
243,500,578
245,1098,475
246,249,511
250,860,491
256,832,476
257,602,503
262,682,497
263,1002,487
170,211,512
184,212,512
195,1168,499
199,1098,493
201,916,491
203,859,479
207,810,456
212,894,489
214,974,485
222,911,478
237,210,499
240,846,574
243,503,578
245,1097,475
246,249,511
250,859,491
257,600,504
262,683,498
263,1002,487
170,248,503
184,212,511
195,1071,498
199,1098,493
201,916,492
203,898,492
207,810,455
212,894,490
214,974,485
222,908,478
237,210,498
240,849,573
243,506,576
245,1098,479
246,249,511
250,858,492
257,597,503
262,683,497
263,1002,488
170,251,502
184,212,511
195,1065,498
199,1098,493
201,916,491
203,901,493
207,809,484
212,895,489
214,974,485
222,905,478
237,210,497
240,852,573
243,510,575
245,1098,476
246,249,511
250,858,492
257,594,505
262,683,497
263,1001,488
170,252,501
184,212,508
195,1060,499
199,1098,493
201,916,491
203,904,493
207,809,483
212,895,489
214,974,484
222,902,477
237,209,497
240,855,571
243,517,571
245,1098,474
246,249,510
250,857,492
257,592,504
262,683,497
263,1001,488
170,253,499
184,213,511
195,1054,498
199,1098,493
201,915,491
203,907,494
207,809,483
212,896,490
214,975,484
222,899,477
237,212,499
240,858,570
243,523,569
245,1097,474
246,249,510
250,856,492
257,593,504
262,681,497
263,1001,487
170,254,499
184,214,512
195,1049,499
199,1097,493
201,913,491
203,910,494
207,809,482
212,896,490
214,975,485
222,896,477
237,212,498
240,860,570
243,530,568
245,1097,474
246,250,510
250,856,493
257,592,504
262,681,497
263,1001,488
170,255,498
184,214,510
195,1044,499
199,1098,493
201,913,491
203,914,495
207,809,482
212,897,490
214,975,485
222,894,476
237,212,497
240,861,569
243,535,567
245,1098,476
246,250,510
250,855,493
257,591,504
262,681,497
263,1001,488
170,258,497
184,214,511
195,1038,499
199,1098,492
201,912,490
203,917,496
207,809,482
212,897,489
214,975,485
222,891,476
237,212,497
240,862,570
243,540,567
245,1097,476
246,249,511
250,855,493
257,589,504
262,681,497
263,1001,488
170,260,496
184,215,512
195,1033,499
199,1098,493
201,911,490
203,920,496
207,809,482
212,897,489
214,975,485
222,888,475
237,213,498
240,864,571
243,543,568
245,1097,474
246,249,511
250,854,493
257,587,504
262,682,497
263,1001,489
264,1163,496
170,254,502
184,216,511
195,1028,499
199,1098,493
201,910,489
203,923,497
207,809,482
212,898,490
214,976,486
222,885,475
237,214,498
240,866,571
243,550,569
245,1098,474
246,250,510
250,853,493
257,586,503
262,681,497
263,1001,489
264,1164,497
170,254,504
184,216,512
195,1022,499
199,1098,493
201,910,488
203,926,498
207,809,481
212,898,490
214,977,485
222,882,475
237,214,499
240,868,572
243,556,570
245,1098,474
246,250,510
250,853,494
257,584,502
262,681,497
263,1001,489
264,1156,495
170,253,501
184,216,512
195,1017,499
199,1098,494
201,910,487
203,930,498
207,809,481
212,899,490
214,978,485
222,879,475
237,214,499
240,870,570
243,558,571
245,1098,474
246,250,510
250,852,494
257,583,502
262,681,497
263,1001,488
264,1154,494
170,254,501
184,216,512
195,1012,500
199,1098,493
201,910,487
203,933,499
207,808,482
212,899,490
214,979,485
222,877,475
237,214,500
240,873,569
243,560,572
245,1098,477
246,249,510
250,851,494
257,582,502
262,681,497
263,1002,488
264,1152,493
170,255,500
184,216,513
195,1006,499
199,1098,493
201,909,487
203,936,500
207,808,482
212,900,490
214,980,486
222,874,474
237,214,500
240,874,568
243,560,571
245,1098,477
246,249,511
250,851,494
257,580,502
262,681,497
263,1002,487
264,1156,494
170,256,500
184,215,512
195,1000,500
199,1099,494
201,909,487
203,939,500
207,809,482
212,900,490
214,981,486
237,214,499
240,878,563
243,562,569
245,1098,477
246,249,510
250,850,494
257,579,501
262,681,497
263,1002,487
264,1155,494
170,257,500
184,216,512
195,995,500
199,1100,493
201,908,486
203,942,501
207,809,482
212,901,490
214,982,487
237,214,499
240,882,562
243,564,565
245,1098,477
246,248,510
250,849,495
257,577,501
262,681,497
263,1002,487
264,1161,496
170,258,500
184,216,512
195,990,500
199,1100,493
201,908,486
203,946,501
207,809,482
212,901,490
214,982,486
237,214,500
240,885,562
243,566,561
245,1098,477
246,248,510
250,849,495
257,576,501
262,681,497
263,1003,486
264,1162,497
170,259,500
184,216,512
195,985,500
199,1100,493
201,908,486
203,949,502
207,810,482
212,902,490
214,983,487
237,214,501
240,889,559
243,568,560
245,1098,478
246,248,510
250,848,495
257,574,501
262,681,497
263,1003,487
264,1162,497
170,260,500
184,215,512
195,979,500
199,1101,493
201,907,485
203,952,503
207,811,483
212,844,479
214,983,487
237,214,501
240,892,559
243,569,559
245,1098,478
246,248,510
250,848,496
257,573,501
262,681,497
263,1003,488
264,1161,495
170,261,500
184,215,513
195,974,500
199,1101,493
201,907,485
203,955,503
207,811,483
212,841,479
214,983,488
237,214,501
240,896,558
243,571,559
245,1097,478
246,248,510
250,847,496
257,571,501
262,681,497
263,1003,489
264,1161,495
170,262,499
184,215,509
195,969,501
199,1101,494
201,907,485
203,958,504
207,811,483
212,838,478
214,984,488
237,214,502
240,898,559
243,575,559
245,1097,478
246,248,511
257,570,501
262,682,498
263,1002,489
264,1163,496
170,263,499
184,216,507
195,963,501
199,1103,494
201,906,484
203,962,505
207,811,483
212,843,480
214,984,488
237,214,502
240,901,559
243,576,559
245,1097,478
246,248,511
257,569,500
262,682,498
263,1001,490
264,1162,494
170,264,499
184,216,511
195,958,501
199,1103,494
201,906,484
203,965,505
207,811,483
212,842,480
214,984,488
237,214,503
240,904,558
243,580,557
245,1097,479
246,249,511
257,544,505
262,682,498
263,1000,491
264,1159,494
170,265,499
184,216,508
195,952,501
199,1103,494
201,906,484
203,968,506
207,811,483
212,840,481
214,985,488
237,214,503
240,908,555
243,584,556
245,1097,479
246,249,510
257,538,505
262,682,498
263,999,490
264,1159,493
170,266,498
184,217,510
195,947,501
199,1103,494
201,905,483
203,971,506
207,810,483
212,839,483
214,985,488
237,213,503
240,910,554
243,586,556
245,1097,479
246,248,510
257,534,506
262,683,498
263,1000,490
264,1162,495
170,267,498
184,217,511
195,941,501
199,1104,495
201,905,483
203,974,507
207,811,483
212,839,483
214,985,488
237,213,503
240,913,552
243,589,557
245,1097,479
246,250,510
257,529,507
262,683,499
263,1001,490
264,1160,494
170,268,498
184,218,511
195,936,501
199,1104,495
201,904,483
203,977,508
207,811,483
212,839,483
214,986,489
237,213,503
240,915,550
243,591,556
245,1096,479
246,251,510
257,526,510
262,683,499
263,1001,490
264,1159,494
170,269,498
184,217,512
195,931,502
199,1110,493
201,904,482
203,981,508
207,810,482
212,838,483
214,986,489
237,213,504
240,916,549
243,593,554
245,1096,480
246,251,510
257,524,510
262,683,499
263,1002,490
264,1158,493
170,270,498
184,217,513
195,925,502
199,1111,494
201,903,482
203,984,509
207,811,482
212,839,485
214,987,489
237,251,502
240,917,549
243,599,552
245,1096,480
246,251,511
257,520,512
262,683,499
263,1003,491
264,1160,494
170,270,498
184,216,512
195,920,502
199,1112,494
201,903,482
203,987,510
207,811,482
212,839,485
214,987,489
237,254,505
240,918,550
243,602,551
245,1096,480
246,250,511
257,521,512
262,683,499
263,1004,491
264,1160,493
170,271,497
184,216,512
195,915,502
199,1113,494
201,903,482
203,990,510
207,811,482
212,839,486
214,987,489
237,256,505
240,919,551
243,606,551
245,1096,480
246,251,511
257,521,511
262,683,499
263,1004,490
264,1161,493
170,272,497
184,218,512
195,910,502
199,1113,493
201,902,481
203,994,511
207,811,482
212,839,485
214,988,489
237,258,505
240,920,552
243,610,552
245,1113,484
246,252,510
257,520,510
262,683,498
263,1003,490
264,1161,493
170,273,497
184,218,512
199,1114,494
201,902,481
207,810,482
212,840,484
214,988,490
237,255,504
240,923,553
243,612,552
245,1114,484
246,251,511
257,520,509
262,683,498
263,1003,489
264,1161,493
170,274,497
184,218,512
199,1115,495
201,902,481
207,811,482
212,840,484
214,989,490
237,257,505
240,925,553
243,614,551
245,1115,484
246,251,511
257,520,507
262,683,498
263,1003,489
264,1161,493
170,275,497
184,217,509
199,1115,495
201,901,480
207,810,482
212,841,486
214,989,490
237,259,505
240,926,551
243,614,552
245,1115,484
246,252,510
257,518,506
262,683,498
263,1003,489
264,1162,495
170,276,497
184,217,512
199,1115,495
201,901,480
207,811,482
212,841,485
214,989,490
237,261,505
240,927,551
243,615,552
245,1116,485
246,253,511
257,516,505
262,683,498
263,1005,489
264,1161,494
170,219,501
184,217,512
199,1115,494
201,900,479
207,811,482
212,841,485
214,990,490
237,255,502
240,927,550
243,618,552
245,1117,485
246,252,511
257,515,504
262,682,498
263,1004,490
264,1160,493
170,217,501
184,218,512
199,1115,494
201,900,479
207,811,482
212,841,485
214,990,490
237,255,504
240,929,547
243,620,552
245,1117,486
246,252,511
257,514,505
262,681,498
263,1004,490
264,1159,494
170,216,502
184,218,513
199,1115,494
201,899,479
207,812,482
212,841,486
214,990,491
237,255,503
240,932,545
243,622,552
245,1118,486
246,252,510
257,512,505
262,681,498
263,1004,490
264,1161,493
170,215,501
184,218,507
199,1115,494
201,899,479
207,811,481
212,840,486
214,991,491
237,254,501
240,934,544
243,624,550
245,1119,487
246,253,510
257,507,506
262,682,499
263,1004,489
264,1161,493
170,213,501
184,218,510
199,1115,493
201,899,478
207,811,482
212,841,485
214,991,491
237,255,501
240,936,544
243,627,548
245,1120,487
246,252,511
257,506,505
262,682,499
263,1004,489
264,1161,493
170,212,501
184,218,511
199,1115,493
201,898,478
207,811,482
212,841,485
214,1070,493
237,254,505
240,937,544
243,630,545
245,1120,487
246,250,510
257,505,505
262,681,499
263,1000,487
264,1159,493
170,210,501
184,218,512
199,1115,493
207,811,482
212,840,484
214,1074,493
237,255,506
240,938,544
243,631,544
245,1114,479
246,251,511
257,505,504
262,681,499
263,1000,486
264,1160,493
170,209,501
184,218,513
199,1115,494
207,811,481
212,840,484
214,1078,494
237,255,506
240,941,543
243,634,543
245,1114,478
246,251,510
257,503,505
262,681,499
263,1001,488
264,1159,493
170,207,502
184,218,513
199,1115,494
207,811,481
212,840,484
214,1082,494
237,255,506
240,943,543
243,635,542
245,1114,478
246,250,511
257,503,506
262,681,499
263,1000,487
264,1159,493
170,218,502
184,217,513
199,1115,494
207,811,481
212,839,485
214,1087,494
237,254,506
240,944,543
243,636,542
245,1115,478
246,250,510
257,502,505
262,681,499
263,1000,487
264,1158,493
270,1026,490
170,218,502
184,216,513
199,1113,494
207,811,481
212,840,485
214,1091,494
237,254,505
240,947,544
243,638,541
245,1113,477
246,251,510
257,501,506
262,681,499
263,1000,486
264,1158,493
270,1029,491
170,218,502
184,218,507
199,1113,492
207,810,481
212,839,485
214,1095,494
237,254,504
240,948,544
243,641,541
245,1113,477
246,250,510
257,501,506
262,681,499
263,1001,486
264,1159,493
270,1031,491
170,217,502
184,217,508
199,1113,492
207,810,481
212,840,487
214,1099,494
237,254,503
240,951,541
243,643,540
245,1113,476
246,251,511
257,500,506
262,681,499
263,1005,489
264,1157,494
270,1032,491
170,219,502
184,218,512
199,1112,492
207,811,482
212,839,486
214,1154,494
237,254,503
240,953,539
243,645,539
245,1113,476
246,250,511
257,500,506
262,681,499
263,1005,489
264,1161,496
270,1034,491
170,219,506
184,218,512
199,1112,492
207,811,481
212,838,485
214,1163,495
237,254,503
240,954,539
243,648,539
245,1113,475
246,250,511
257,499,506
262,681,499
263,1006,491
264,1160,494
270,1037,492
272,921,489
170,219,511
184,218,513
199,1111,493
207,811,481
212,838,485
214,1165,495
237,254,504
240,957,539
243,648,541
245,1113,475
246,250,510
257,497,507
262,681,500
263,1001,489
264,1157,493
270,1041,492
272,921,489
170,220,512
184,223,506
199,1111,493
207,811,481
212,838,484
214,1172,495
237,254,504
240,958,539
243,649,541
245,1113,475
246,250,511
257,496,507
262,681,500
263,1000,488
264,1157,494
270,1043,492
272,921,488
170,220,513
184,223,506
199,1111,493
207,811,481
212,837,483
214,1180,496
237,254,504
240,959,539
243,650,540
245,1113,474
246,250,511
257,495,507
262,680,500
263,1001,489
264,1158,494
270,1044,492
272,921,490
170,221,514
184,223,505
199,1110,488
207,811,482
212,836,484
214,1188,496
237,254,504
240,960,540
243,652,540
245,1113,474
246,249,511
257,494,507
262,680,500
263,1003,490
264,1162,495
270,1045,492
272,921,489
170,220,515
184,224,505
199,1111,492
207,811,482
212,836,484
214,1213,496
237,254,504
240,962,539
243,655,539
245,1110,478
246,249,510
257,491,508
262,680,500
263,1003,490
264,1159,495
270,1046,493
272,921,489
170,220,517
184,225,505
199,1111,492
207,811,481
212,835,485
214,1222,497
237,254,504
240,963,539
243,657,538
245,1110,478
246,249,510
257,490,508
262,680,500
263,1003,490
264,1157,494
270,1047,493
272,920,489
170,221,517
184,225,504
199,1111,494
207,811,481
212,835,485
214,1231,497
237,255,504
240,965,539
243,658,538
245,1110,478
246,249,510
257,488,509
262,680,500
263,1003,490
264,1159,494
270,1047,493
272,921,489
170,221,513
184,226,504
199,1111,494
207,811,481
212,835,486
214,1241,497
237,255,504
240,965,539
243,660,538
245,1110,478
246,248,511
257,487,510
262,680,500
263,1003,490
264,1159,494
270,1048,493
272,922,489
279,1244,634
170,221,513
184,226,503
199,1111,495
207,811,482
212,835,486
214,1250,498
237,255,505
240,967,538
243,661,538
245,1110,478
246,248,510
257,486,510
262,680,500
263,1003,490
264,1161,494
270,1049,492
272,922,489
279,1243,635
170,221,514
184,226,503
199,1112,494
207,811,481
212,835,487
214,1259,498
237,255,505
240,968,537
243,663,538
245,1111,480
246,249,510
257,486,510
262,680,500
263,1003,490
264,1158,494
270,1051,493
272,922,489
279,1242,634
170,221,513
184,227,502
199,1112,493
207,811,481
212,834,487
214,1268,498
237,255,505
240,969,536
243,664,538
245,1111,480
246,248,510
257,485,510
262,680,500
263,1003,490
264,1160,493
270,1052,492
272,923,489
279,1248,634
170,221,513
184,228,502
199,1112,489
207,812,481
212,835,486
214,1278,498
237,256,505
240,971,535
243,664,538
245,1111,481
246,248,511
257,484,510
262,680,500
263,1003,490
264,1159,494
270,1053,492
272,924,489
279,1248,634
170,221,514
184,228,502
199,1114,492
207,811,481
212,835,487
214,1287,499
237,256,505
240,973,535
243,665,537
245,1111,481
246,248,510
257,483,509
262,680,501
263,1003,491
264,1157,493
270,1054,492
272,923,489
279,1249,634
170,221,514
184,229,501
199,1115,493
207,811,481
212,835,486
214,1296,499
237,256,505
240,975,534
243,666,536
245,1111,481
246,247,510
257,483,509
262,680,501
263,1003,490
264,1157,494
270,1055,493
272,924,489
279,1247,635
170,221,515
184,229,501
199,1116,494
207,811,481
212,834,485
214,1306,499
237,256,505
240,977,534
243,666,534
245,1110,482
246,248,510
257,482,510
262,680,501
263,1003,490
264,1157,493
270,1053,492
272,924,489
279,1246,635
282,1164,495
170,221,515
184,229,500
199,1116,494
207,811,482
212,834,486
214,1315,500
237,256,505
240,978,534
243,666,533
245,1110,482
246,247,510
257,480,510
262,679,501
263,1003,491
264,1160,494
270,1054,493
272,924,489
279,1246,635
282,1164,495
170,221,515
184,230,500
199,1117,494
207,811,482
212,834,486
214,1324,500
237,257,505
240,980,533
243,667,532
245,1110,482
246,247,510
257,480,510
262,679,501
263,1003,491
264,1157,493
270,1055,493
272,924,488
279,1245,635
282,1164,495
170,221,516
184,231,500
199,1118,494
207,811,482
212,834,486
214,1334,500
237,257,505
240,982,532
243,667,531
245,1110,482
246,247,510
257,479,510
262,679,501
263,1003,491
264,1157,493
270,1059,493
272,924,488
279,1248,635
282,1164,495
170,221,517
184,231,499
199,1118,495
207,811,481
212,834,486
214,1343,501
237,257,505
240,984,531
243,668,531
245,1110,482
246,246,510
257,479,510
262,679,501
263,1003,491
264,1158,493
270,1059,492
272,924,488
279,1248,635
282,1164,495
170,221,517
184,232,499
199,1118,496
207,811,482
212,834,487
214,1352,501
237,257,505
240,985,529
243,669,530
245,1111,482
246,248,511
257,478,509
263,1003,491
264,1159,493
270,1061,492
272,924,488
279,1249,635
282,1164,495
170,221,517
184,232,498
199,1118,496
207,811,483
212,834,487
214,1361,501
237,258,505
240,987,529
243,670,530
245,1111,483
246,247,511
257,477,509
263,1003,491
264,1157,493
270,1061,492
272,924,488
279,1249,636
282,1164,495
170,221,518
184,232,498
199,1118,496
207,811,483
212,832,488
214,1371,501
237,258,505
240,989,529
243,672,530
245,1110,483
246,248,510
257,476,509
263,1003,491
264,1158,494
270,1062,492
272,924,489
279,1249,636
282,1164,495
170,221,518
184,233,497
199,1118,497
207,811,483
212,832,487
214,1380,502
237,258,505
240,991,530
243,674,530
245,1110,483
246,247,510
257,475,508
263,1003,491
264,1157,494
270,1063,491
272,923,488
279,1249,636
282,1176,496
170,221,519
184,234,497
199,1119,497
207,811,483
212,833,486
214,1389,502
237,258,506
240,992,528
243,675,529
245,1110,484
246,248,510
257,475,508
263,1003,491
264,1157,494
270,1064,492
272,923,488
279,1249,636
282,1178,496
170,221,519
184,234,497
199,1120,497
207,810,483
212,828,489
214,1399,502
237,258,506
240,993,529
243,676,530
245,1110,484
246,248,511
257,473,508
263,1003,491
264,1157,493
270,1066,491
272,923,488
279,1249,636
282,1179,496
287,813,486
170,221,519
184,235,496
199,1120,498
207,811,483
212,826,490
214,1408,503
237,259,506
240,994,530
243,678,531
245,1110,484
246,248,510
257,472,509
263,1003,492
264,1157,493
270,1067,492
272,923,488
279,1250,636
282,1181,496
287,813,486
170,221,520
184,235,496
199,1121,498
207,811,483
212,825,492
214,1417,503
237,259,506
240,995,530
243,678,530
245,1110,484
246,247,510
257,472,509
263,1003,492
264,1158,493
270,1068,491
272,923,489
279,1250,636
282,1182,496
287,813,485
170,222,520
184,235,495
199,1121,499
207,811,483
212,824,491
214,1427,503
237,259,506
240,997,529
243,680,529
245,1110,484
246,247,510
257,471,510
263,1003,492
264,1157,493
270,1069,491
272,923,488
279,1248,635
282,1184,496
287,813,485
170,221,513
184,236,495
199,1122,499
207,811,483
212,819,489
214,1436,504
237,259,506
240,998,529
243,682,528
245,1110,484
246,247,510
257,470,510
263,1003,492
264,1161,493
270,1070,491
272,923,488
279,1246,636
282,1185,496
287,814,485
170,220,513
184,237,495
199,1122,499
207,811,483
212,822,492
214,1445,504
237,259,506
240,999,529
243,683,527
245,1110,485
246,248,510
257,468,510
263,1003,492
264,1162,493
270,1069,491
272,923,488
279,1246,636
282,1186,496
287,815,486
170,221,505
184,237,494
199,1122,499
207,811,483
212,818,489
214,1454,504
237,259,506
240,999,527
243,683,527
245,1110,485
246,248,511
257,468,510
263,1003,492
264,1159,493
270,1069,492
272,923,488
279,1246,636
282,1188,496
287,815,486
170,221,504
184,238,494
199,1162,495
207,811,483
212,822,493
214,1464,504
237,259,506
240,1001,525
243,684,527
245,1110,485
246,249,510
257,466,510
263,1003,492
264,1157,493
270,1070,491
272,923,489
279,1246,636
282,1189,496
287,816,488
170,220,511
199,1165,495
207,811,483
212,823,493
214,1473,505
240,1002,526
243,685,527
245,1110,485
246,248,510
257,465,511
263,1003,492
264,1157,493
270,1070,492
272,923,488
279,1246,636
282,1120,494
287,816,488
170,221,513
199,1168,495
207,812,483
212,822,494
214,1482,505
240,1003,525
243,685,527
245,1110,486
246,249,510
257,465,511
263,1003,492
264,1158,493
270,1070,492
272,923,488
279,1246,636
282,1117,494
287,816,489
170,220,506
199,1171,495
207,812,485
212,822,493
214,1492,505
240,1006,525
243,687,527
245,1116,478
246,248,510
257,465,511
264,1159,493
270,1070,492
272,923,488
279,1246,636
282,1115,494
287,816,489
170,220,506
199,1175,495
207,814,487
212,821,493
240,1006,525
243,689,527
245,1116,478
246,249,511
257,464,511
264,1159,493
270,1069,491
272,922,488
279,1246,636
282,1115,494
287,817,489
170,221,506
199,1178,495
207,816,488
212,822,493
240,1008,524
243,690,527
245,1115,481
246,249,510
257,463,512
264,1158,493
270,1070,492
272,921,487
279,1245,636
282,1114,494
287,817,490
170,221,506
199,1181,495
207,815,489
212,822,493
240,1010,523
243,692,527
245,1115,482
246,248,510
257,463,513
264,1162,493
270,1070,491
272,921,487
279,1245,636
282,1113,493
287,818,490
170,220,505
199,1184,494
207,814,487
212,821,492
240,1011,524
243,694,527
245,1115,482
246,250,510
257,463,513
264,1160,493
270,1070,491
272,920,488
279,1245,634
282,1113,492
287,818,490
170,220,505
199,1188,495
207,813,486
212,820,493
240,1013,524
243,694,526
245,1115,482
246,248,510
257,462,513
264,1159,494
270,1069,492
272,920,488
279,1244,634
282,1112,492
287,818,490
170,221,504
199,1191,494
207,814,487
212,821,494
240,1015,525
243,695,524
245,1115,483
246,247,510
257,462,513
264,1159,493
270,1069,490
272,920,488
279,1244,634
282,1111,492
287,812,484
170,221,504
199,1195,495
207,814,488
212,820,495
240,1017,524
243,695,523
245,1115,483
246,248,510
257,461,512
264,1160,493
270,1069,491
272,920,488
279,1244,634
282,1110,492
287,812,484
170,221,504
199,1165,495
207,813,485
212,820,495
240,1017,524
243,696,523
245,1115,483
246,247,510
257,462,512
264,1158,493
270,1069,490
272,920,488
279,1244,634
282,1110,492
287,812,484
170,220,503
199,1167,495
207,814,489
212,819,495
240,1020,524
243,697,523
245,1115,484
246,247,511
257,462,512
264,1159,493
270,1070,491
272,921,488
279,1244,634
282,1109,488
287,812,483
170,220,503
199,1165,496
207,814,491
212,819,496
240,1022,523
243,697,523
245,1115,484
246,247,510
257,461,511
264,1158,493
270,1069,490
272,921,488
279,1244,633
282,1109,489
287,812,483
170,221,503
199,1165,496
207,814,492
212,819,495
240,1023,523
243,698,523
245,1116,484
246,248,510
257,460,511
264,1159,492
270,1070,491
272,921,487
279,1244,634
282,1109,487
287,812,483
170,222,502
199,1166,496
207,812,488
212,819,494
240,1025,522
243,698,522
245,1108,481
246,248,510
257,459,510
264,1158,493
270,1070,491
272,921,487
279,1244,634
282,1107,490
287,812,483
170,222,502
199,1167,495
207,813,492
212,820,494
240,1027,521
243,699,522
245,1108,481
246,248,510
257,457,510
264,1161,493
270,1070,491
272,921,488
279,1244,634
282,1106,493
287,812,483
170,222,502
199,1168,495
207,814,492
212,820,494
240,1028,521
243,700,521
245,1108,482
246,247,510
257,457,511
264,1159,493
270,1070,490
272,920,488
279,1244,633
282,1104,493
287,811,482
293,999,488
170,223,502
199,1169,496
207,813,492
212,820,496
240,1029,522
243,701,521
245,1107,482
246,248,510
257,455,514
264,1161,493
270,1070,490
272,920,488
279,1243,633
282,1106,493
287,811,482
293,1003,489
170,221,503
199,1170,496
207,813,492
212,821,496
240,1029,522
243,701,521
245,1106,482
246,248,510
257,454,515
264,1159,494
270,1070,490
272,920,488
279,1243,633
282,1106,492
287,811,482
293,1005,490
170,221,503
199,1171,496
207,813,489
212,820,497
240,1030,522
243,702,521
245,1106,482
246,248,510
257,453,516
264,1160,493
270,1070,490
272,921,488
279,1243,633
282,1105,492
287,815,492
293,1003,489
170,221,511
199,1172,496
207,812,488
212,821,497
240,1032,523
243,704,521
245,1106,482
246,249,511
257,448,516
264,1160,493
270,1070,490
272,920,488
279,1243,633
282,1105,493
287,816,493
293,1006,489
170,221,505
199,1173,496
207,812,486
212,821,497
240,1033,522
243,705,521
245,1105,482
246,248,510
257,444,516
264,1161,492
270,1071,490
272,921,488
279,1243,633
282,1105,493
287,816,494
293,1006,489
170,221,503
199,1173,496
207,811,484
212,821,497
240,1035,522
243,707,520
245,1105,482
246,248,510
257,440,516
264,1161,493
270,1071,490
272,921,488
279,1242,633
282,1105,493
287,816,494
293,1005,488
170,221,503
199,1163,496
207,811,484
212,820,497
240,1036,521
243,708,520
245,1104,482
246,247,510
257,437,517
264,1158,494
270,1071,490
272,921,487
279,1242,633
282,1105,492
287,816,495
293,1005,489
170,220,503
199,1164,496
207,810,485
212,821,496
240,1037,521
243,709,518
245,1104,482
246,248,510
257,436,518
264,1159,493
270,1076,491
272,920,487
279,1242,632
282,1105,492
287,816,495
293,1005,489
170,220,503
199,1164,496
207,810,485
212,821,496
240,1040,521
243,711,517
245,1103,482
246,248,510
257,434,518
264,1159,494
270,1076,491
272,920,487
279,1246,634
282,1106,491
287,813,492
293,1005,489
170,221,504
199,1164,496
207,810,485
212,822,495
240,1041,520
243,713,517
245,1103,482
246,248,510
257,433,518
264,1159,494
270,1077,491
272,921,488
279,1246,634
282,1107,492
287,812,488
293,1006,488
170,221,503
199,1164,496
207,810,484
212,822,496
240,1042,520
243,713,517
245,1102,482
246,248,511
257,433,517
264,1158,494
270,1077,491
272,921,488
279,1246,634
282,1107,492
287,812,488
293,1006,490
